商品型號,商品網址,商品照片,商品標題,品牌,分類,男女款,價格(台幣),商品介紹,主要顏色,次要顏色,主色比例,次色比例
55502_NVBR,https://www.skechers.com/en-us/style/55502/skechers-gowalk-5-captivated/nvbr,https://image.skechers.com/img/productimages/xlarge/55502_NVBR_E.jpg,Men's Skechers GOwalk 5 - Captivated,Skechers,CASUALS,Man,70,"The leaders in walking shoe technology continue to innovate with the Skechers GOwalk 5? - Captivated. Features lightweight, responsive ULTRA GO? cushioning and high-rebound COMFORT PILLAR TECHNOLOGY? for the ultimate in walking comfort. Soft woven canvas fabric and synthetic upper in a lace up boat styled walking shoe, Air Cooled Goga Mat? insole system for comfort.
Details

Lightweight, responsive ULTRA GO?cushioning
High-rebound COMFORT PILLAR TECHNOLOGY?underfoot react to your every step for the ultimate comfort
Skechers Air Cooled Goga Mat?breathable insole provides high-rebound cushioning
Dual density outsole for added stability and support
Soft woven canvas fabric and synthetic upper
Machine Washable design for easy care
Weight: 7.25 oz. per shoe in a men's size 9
1 1/2 inch heel

Construction

Soft woven canvas fabric upper 
Smooth synthetic overlays at sides and heel panel with leather-look finish
Stitched seam accented moc toe front
Lace up boat shoe styled comfort walking design
Side S logo
Three eye lace up front with metal eyelets
Soft padded collar and tongue for supreme comfort
Machine Washable shoe design - wash on gentle cycle cold, hang to air dry
Note: This style may not be eligible for use with discount codes",,,,
55502_BKW,https://www.skechers.com/en-us/style/55502/skechers-gowalk-5-captivated/bkw,https://image.skechers.com/img/productimages/xlarge/55502_BKW_E.jpg,Men's Skechers GOwalk 5 - Captivated,Skechers,CASUALS,Man,70,"The leaders in walking shoe technology continue to innovate with the Skechers GOwalk 5? - Captivated. Features lightweight, responsive ULTRA GO? cushioning and high-rebound COMFORT PILLAR TECHNOLOGY? for the ultimate in walking comfort. Soft woven canvas fabric and synthetic upper in a lace up boat styled walking shoe, Air Cooled Goga Mat? insole system for comfort.
Details

Lightweight, responsive ULTRA GO?cushioning
High-rebound COMFORT PILLAR TECHNOLOGY?underfoot react to your every step for the ultimate comfort
Skechers Air Cooled Goga Mat?breathable insole provides high-rebound cushioning
Dual density outsole for added stability and support
Soft woven canvas fabric and synthetic upper
Machine Washable design for easy care
Weight: 7.25 oz. per shoe in a men's size 9
1 1/2 inch heel

Construction

Soft woven canvas fabric upper 
Smooth synthetic overlays at sides and heel panel with leather-look finish
Stitched seam accented moc toe front
Lace up boat shoe styled comfort walking design
Side S logo
Three eye lace up front with metal eyelets
Soft padded collar and tongue for supreme comfort
Machine Washable shoe design - wash on gentle cycle cold, hang to air dry
Note: This style may not be eligible for use with discount codes",,,,
68244_B,https://www.skechers.com/en-us/style/68244/hardee/b,https://image.skechers.com/img/productimages/xlarge/68244_B_E.jpg,Men's Hardee,Skechers,CASUALS,Man,85,"Discover how light and comfortable a dress shoe can be with the DressKnits? collection. Sleek, light and cool confidence comes together in the Mark Nason Hardee shoe. DressKnit? nearly seamless knit fabric upper in a lace up dress casual plain toe oxford with woven-in detail and stitching accents. Water resistant design, Air Cooled Memory Foam insole.
Construction

DressKnit?nearly one piece lightweight knit mesh fabric upper
Water resistant fabric design
Lace up dress casual comfort plain toe oxford
Stitching accents
Knit-in open weave panels at front and sides for cooling effect
Rounded plain toe front with stability weave solid front panel
Side stitching detail with solid fabric collar and heel panels
Heel stripe overlay with stitching accents
Lightly padded tongue and collar
Lace up front with metal eyelets
Smooth fabric shoe lining
Air Cooled Memory Foam Lux cushioned comfort insole
Stitch accented topsole trim
Contrast colored topsole layer
Lightweight and flexible midsole
3/4 inch dress style heel
Flexible rubber dress style outsole
Lightweight 11 oz. per shoe in a men's size 9",,,,
68244_TPE,https://www.skechers.com/en-us/style/68244/hardee/tpe,https://image.skechers.com/img/productimages/xlarge/68244_TPE_E.jpg,Men's Hardee,Skechers,CASUALS,Man,85,"Discover how light and comfortable a dress shoe can be with the DressKnits? collection. Sleek, light and cool confidence comes together in the Mark Nason Hardee shoe. DressKnit? nearly seamless knit fabric upper in a lace up dress casual plain toe oxford with woven-in detail and stitching accents. Water resistant design, Air Cooled Memory Foam insole.
Construction

DressKnit?nearly one piece lightweight knit mesh fabric upper
Water resistant fabric design
Lace up dress casual comfort plain toe oxford
Stitching accents
Knit-in open weave panels at front and sides for cooling effect
Rounded plain toe front with stability weave solid front panel
Side stitching detail with solid fabric collar and heel panels
Heel stripe overlay with stitching accents
Lightly padded tongue and collar
Lace up front with metal eyelets
Smooth fabric shoe lining
Air Cooled Memory Foam Lux cushioned comfort insole
Stitch accented topsole trim
Contrast colored topsole layer
Lightweight and flexible midsole
3/4 inch dress style heel
Flexible rubber dress style outsole
Lightweight 11 oz. per shoe in a men's size 9",,,,
68319_BLK,https://www.skechers.com/en-us/style/68319/ottomatic-g-t/blk,https://image.skechers.com/img/productimages/xlarge/68319_BLK_E.jpg,Men's Ottomatic - G&T,Skechers,CASUALS,Man,90,"Refresh your dress looks with handsome style and easy-wearing comfort in the Mark Nason Ottomatic - G&T shoe. Smooth premium leather upper in a lace up dress casual plain toe oxford with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth premium leather upper
Smooth leather side panels and topsole overlay detail
Lace up dress casual comfort plain toe oxford
Stitching accents
Leather with semi gloss burnished finish for dressy look
Heel panel overlay with top fabric tab and logo detail
Side stitched seam trim
Lightly padded tongue and collar
Five eyelet lace up front 
Smooth fabric shoe lining
Memory Foam Lux cushioned comfort insole
Stitch accented leather topsole welt trim
Lightweight and flexible midsole
3/4 inch dress style heel
Flexible rubber dress style outsole",,,,
68319_CHOC,https://www.skechers.com/en-us/style/68319/ottomatic-g-t/choc,https://image.skechers.com/img/productimages/xlarge/68319_CHOC_E.jpg,Men's Ottomatic - G&T,Skechers,CASUALS,Man,90,"Refresh your dress looks with handsome style and easy-wearing comfort in the Mark Nason Ottomatic - G&T shoe. Smooth premium leather upper in a lace up dress casual plain toe oxford with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth premium leather upper
Smooth leather side panels and topsole overlay detail
Lace up dress casual comfort plain toe oxford
Stitching accents
Leather with semi gloss burnished finish for dressy look
Heel panel overlay with top fabric tab and logo detail
Side stitched seam trim
Lightly padded tongue and collar
Five eyelet lace up front 
Smooth fabric shoe lining
Memory Foam Lux cushioned comfort insole
Stitch accented leather topsole welt trim
Lightweight and flexible midsole
3/4 inch dress style heel
Flexible rubber dress style outsole",,,,
68319_COG,https://www.skechers.com/en-us/style/68319/ottomatic-g-t/cog,https://image.skechers.com/img/productimages/xlarge/68319_COG_E.jpg,Men's Ottomatic - G&T,Skechers,CASUALS,Man,90,"Refresh your dress looks with handsome style and easy-wearing comfort in the Mark Nason Ottomatic - G&T shoe. Smooth premium leather upper in a lace up dress casual plain toe oxford with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth premium leather upper
Smooth leather side panels and topsole overlay detail
Lace up dress casual comfort plain toe oxford
Stitching accents
Leather with semi gloss burnished finish for dressy look
Heel panel overlay with top fabric tab and logo detail
Side stitched seam trim
Lightly padded tongue and collar
Five eyelet lace up front 
Smooth fabric shoe lining
Memory Foam Lux cushioned comfort insole
Stitch accented leather topsole welt trim
Lightweight and flexible midsole
3/4 inch dress style heel
Flexible rubber dress style outsole",,,,
68322_COG,https://www.skechers.com/en-us/style/68322/ottomatic-cypher/cog,https://image.skechers.com/img/productimages/xlarge/68322_COG_E.jpg,Men's Ottomatic - Cypher,Skechers,CASUALS,Man,90,"Put some cracks in the usual dress code with the confident style and comfort of the Mark Nason Ottomatic - Cypher shoe. Smooth premium leather upper in a slip on dress casual plain toe loafer moc with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth premium leather upper
Smooth leather side panels and topsole overlay detail
Slip on dress casual comfort plain toe loafer moc design
Stitching accents
Plain toe and plain instep for sleek versatile use
Leather with semi gloss burnished finish for dressy look
Stitched side leather detail 
Heel panel overlay with stitched seam trim
Embossed logo accent on instep
Dual side stretch panels for easy slip on fit
Smooth fabric shoe lining
Memory Foam Lux cushioned comfort insole
Stitch accented leather topsole welt trim
Lightweight and flexible midsole
3/4 inch dress style heel
MN logo detail on heel side
Flexible rubber dress style outsole",,,,
68322_BLK,https://www.skechers.com/en-us/style/68322/ottomatic-cypher/blk,https://image.skechers.com/img/productimages/xlarge/68322_BLK_E.jpg,Men's Ottomatic - Cypher,Skechers,CASUALS,Man,90,"Put some cracks in the usual dress code with the confident style and comfort of the Mark Nason Ottomatic - Cypher shoe. Smooth premium leather upper in a slip on dress casual plain toe loafer moc with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth premium leather upper
Smooth leather side panels and topsole overlay detail
Slip on dress casual comfort plain toe loafer moc design
Stitching accents
Plain toe and plain instep for sleek versatile use
Leather with semi gloss burnished finish for dressy look
Stitched side leather detail 
Heel panel overlay with stitched seam trim
Embossed logo accent on instep
Dual side stretch panels for easy slip on fit
Smooth fabric shoe lining
Memory Foam Lux cushioned comfort insole
Stitch accented leather topsole welt trim
Lightweight and flexible midsole
3/4 inch dress style heel
MN logo detail on heel side
Flexible rubber dress style outsole",,,,
68995_BKW,https://www.skechers.com/en-us/style/68995/mako-stayton/bkw,https://image.skechers.com/img/productimages/xlarge/68995_BKW_E.jpg,Men's Mako - Stayton,Skechers,CASUALS,Man,105,"Keep your style top level and make your comfort level match with the Mark Nason Mako - Stayton shoe. Smooth premium Italian leather and soft knit fabric upper in a lace up dress casual plain toe oxford with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth premium Italian leather panels at sides and heel 
Soft woven lightweight knit mesh fabric upper
Water resistant design treated with 3M Scotchgard?
Lace up dress casual comfort plain toe oxford
Stitching accents
Knit upper is flexible and lightweight
Smooth premium leather overlay with emboss and stitching trim
Side stitched seam trim
Lightly padded tongue and collar
Lace up three eye front
Smooth fabric shoe lining
Memory Foam Lux cushioned comfort insole
Stitch accented contrast colored leather topsole welt trim
Lightweight and flexible accent color midsole
1 inch dress style heel
Flexible textured rubber dress style outsole
Lightweight 11 oz. per shoe in a men's size 9",,,,
68995_NVY,https://www.skechers.com/en-us/style/68995/mako-stayton/nvy,https://image.skechers.com/img/productimages/xlarge/68995_NVY_E.jpg,Men's Mako - Stayton,Skechers,CASUALS,Man,105,"Keep your style top level and make your comfort level match with the Mark Nason Mako - Stayton shoe. Smooth premium Italian leather and soft knit fabric upper in a lace up dress casual plain toe oxford with stitching and overlay accents. Memory Foam Lux insole.
Construction

Smooth premium Italian leather panels at sides and heel 
Soft woven lightweight knit mesh fabric upper
Water resistant design treated with 3M Scotchgard?
Lace up dress casual comfort plain toe oxford
Stitching accents
Knit upper is flexible and lightweight
Smooth premium leather overlay with emboss and stitching trim
Side stitched seam trim
Lightly padded tongue and collar
Lace up three eye front
Smooth fabric shoe lining
Memory Foam Lux cushioned comfort insole
Stitch accented contrast colored leather topsole welt trim
Lightweight and flexible accent color midsole
1 inch dress style heel
Flexible textured rubber dress style outsole
Lightweight 11 oz. per shoe in a men's size 9",,,,
